Program, Agent, DateTime, SurveyComplete, Question, Answer
80,326181,2020-11-19 14:24:34,Y,Source of Number,Mail
80,333356,2020-11-19 14:27:47,Y,Call Resolution,Yes
80,333356,2020-11-19 14:27:47,Y,Customer Satisfaction,Completely Satisfied
80,333356,2020-11-19 14:27:47,Y,Net Promoter Score,Yes
80,333356,2020-11-19 14:27:47,Y,Source of Number,Mail
80,324754,2020-11-19 14:30:43,Y,Call Resolution,Yes
80,324754,2020-11-19 14:30:43,Y,Customer Satisfaction,Completely Satisfied
80,324754,2020-11-19 14:30:43,Y,Net Promoter Score,Yes
80,324754,2020-11-19 14:30:43,Y,Source of Number,Mail
80,333370,2020-11-19 14:31:53,Y,Call Resolution,Yes
80,333370,2020-11-19 14:31:53,Y,Customer Satisfaction,Completely Satisfied
80,333370,2020-11-19 14:31:53,Y,Net Promoter Score,Yes
80,333370,2020-11-19 14:31:53,Y,Source of Number,Mail
80,334217,2020-11-19 14:32:47,Y,Call Resolution,Yes
80,334217,2020-11-19 14:32:47,Y,Customer Satisfaction,Completely Satisfied
80,334217,2020-11-19 14:32:47,Y,Net Promoter Score,Yes
80,334217,2020-11-19 14:32:47,Y,Source of Number,Online
80,318075,2020-11-19 14:35:02,Y,Call Resolution,Yes
80,318075,2020-11-19 14:35:02,Y,Customer Satisfaction,Completely Satisfied
80,318075,2020-11-19 14:35:02,Y,Net Promoter Score,Yes
80,318075,2020-11-19 14:35:02,Y,Source of Number,Mail
80,328171,2020-11-19 14:37:51,Y,Call Resolution,Yes
80,328171,2020-11-19 14:37:51,Y,Customer Satisfaction,Completely Satisfied
80,328171,2020-11-19 14:37:51,Y,Net Promoter Score,Yes
80,328171,2020-11-19 14:37:51,Y,Source of Number,Mail
80,326169,2020-11-19 14:42:12,Y,Call Resolution,Invalid Response
80,326169,2020-11-19 14:42:12,Y,Customer Satisfaction,Completely Satisfied
80,326169,2020-11-19 14:42:12,Y,Net Promoter Score,Yes
80,326169,2020-11-19 14:42:12,Y,Source of Number,Other
80,3342121,2020-11-19 14:52:39,Y,Call Resolution,Yes
80,3342121,2020-11-19 14:52:39,Y,Customer Satisfaction,Completely Satisfied
80,3342121,2020-11-19 14:52:39,Y,Net Promoter Score,Yes
80,3342121,2020-11-19 14:52:39,Y,Source of Number,Plan
80,331602,2020-11-19 14:58:37,Y,Call Resolution,Yes
80,331602,2020-11-19 14:58:37,Y,Customer Satisfaction,Completely Satisfied
80,331602,2020-11-19 14:58:37,Y,Net Promoter Score,Yes
80,331602,2020-11-19 14:58:37,Y,Source of Number,Broker
80,325134,2020-11-19 14:59:48,Y,Call Resolution,Yes
80,325134,2020-11-19 14:59:48,Y,Customer Satisfaction,Completely Satisfied
80,325134,2020-11-19 14:59:48,Y,Net Promoter Score,Yes
80,325134,2020-11-19 14:59:48,Y,Source of Number,Plan
80,331574,2020-11-19 15:04:06,Y,Call Resolution,Yes
80,331574,2020-11-19 15:04:06,Y,Customer Satisfaction,Completely Satisfied
80,331574,2020-11-19 15:04:06,Y,Net Promoter Score,Yes
80,331574,2020-11-19 15:04:06,Y,Source of Number,Other
80,318072,2020-11-19 15:06:12,Y,Call Resolution,No
80,318072,2020-11-19 15:06:12,Y,Commit Call Back,Yes
80,318072,2020-11-19 15:06:12,Y,Customer Satisfaction,Completely Satisfied
80,318072,2020-11-19 15:06:12,Y,Net Promoter Score,Yes
80,318072,2020-11-19 15:06:12,Y,Same Issue,No
80,318072,2020-11-19 15:06:12,Y,Source of Number,Online
80,334186,2020-11-19 15:11:04,Y,Call Resolution,Yes
80,334186,2020-11-19 15:11:04,Y,Customer Satisfaction,Completely Satisfied
80,334186,2020-11-19 15:11:04,Y,Net Promoter Score,Yes
80,334186,2020-11-19 15:11:04,Y,Source of Number,Mail
80,325134,2020-11-19 15:22:39,,Call Resolution,Yes
80,325134,2020-11-19 15:22:39,,Customer Satisfaction,Completely Satisfied
80,319149,2020-11-19 15:25:46,Y,Customer Satisfaction,Completely Satisfied
80,319149,2020-11-19 15:25:46,Y,Net Promoter Score,Yes
80,319149,2020-11-19 15:25:46,Y,Source of Number,Mail
80,319149,2020-11-19 15:25:46,Y,Call Resolution,Yes
80,328410,2020-11-19 15:30:40,,Call Resolution,No Response
80,328410,2020-11-19 15:30:40,,Customer Satisfaction,No Response
80,328410,2020-11-19 15:30:40,,Net Promoter Score,No Response
80,324744,2020-11-19 15:29:47,Y,Call Resolution,Yes
80,324744,2020-11-19 15:29:47,Y,Customer Satisfaction,Completely Satisfied
80,324744,2020-11-19 15:29:47,Y,Net Promoter Score,Yes
80,324744,2020-11-19 15:29:47,Y,Source of Number,Mail
80,328362,2020-11-19 15:33:28,Y,Call Resolution,Yes
80,328362,2020-11-19 15:33:28,Y,Customer Satisfaction,Completely Satisfied
80,328362,2020-11-19 15:33:28,Y,Net Promoter Score,Yes
80,328362,2020-11-19 15:33:28,Y,Source of Number,Online
80,326148,2020-11-19 15:34:35,Y,Call Resolution,Yes
80,326148,2020-11-19 15:34:35,Y,Customer Satisfaction,Completely Satisfied
80,326148,2020-11-19 15:34:35,Y,Net Promoter Score,Yes
80,326148,2020-11-19 15:34:35,Y,Source of Number,Broker
80,333380,2020-11-19 15:39:02,,Call Resolution,No Response
80,333380,2020-11-19 15:39:02,,Customer Satisfaction,No Response
80,333380,2020-11-19 15:39:02,,Net Promoter Score,No Response
80,333380,2020-11-19 15:39:02,,Source of Number,No Response
80,328360,2020-11-19 15:45:31,Y,Call Resolution,Yes
80,328360,2020-11-19 15:45:31,Y,Customer Satisfaction,Completely Satisfied
80,328360,2020-11-19 15:45:31,Y,Net Promoter Score,Yes
80,328360,2020-11-19 15:45:31,Y,Source of Number,Mail
80,334245,2020-11-19 15:47:23,Y,Call Resolution,Yes
80,334245,2020-11-19 15:47:23,Y,Customer Satisfaction,Completely Satisfied
80,334245,2020-11-19 15:47:23,Y,Net Promoter Score,Yes
80,334245,2020-11-19 15:47:23,Y,Source of Number,Online
80,331602,2020-11-19 15:55:41,,Call Resolution,No Response
80,331602,2020-11-19 15:55:41,,Customer Satisfaction,No Response
80,331602,2020-11-19 15:55:41,,Net Promoter Score,No Response
80,331602,2020-11-19 15:55:41,,Source of Number,No Response
80,328161,2020-11-19 15:52:04,Y,Call Resolution,Yes
80,328161,2020-11-19 15:52:04,Y,Customer Satisfaction,Completely Satisfied
80,328161,2020-11-19 15:52:04,Y,Net Promoter Score,Yes
80,328161,2020-11-19 15:52:04,Y,Source of Number,Provider
80,328410,2020-11-19 15:52:27,Y,Call Resolution,Yes
80,328410,2020-11-19 15:52:27,Y,Customer Satisfaction,Completely Satisfied
80,328410,2020-11-19 15:52:27,Y,Net Promoter Score,Yes
80,328410,2020-11-19 15:52:27,Y,Source of Number,Online
80,334215,2020-11-19 15:53:21,Y,Call Resolution,Yes
80,334215,2020-11-19 15:53:21,Y,Customer Satisfaction,Completely Satisfied
80,334215,2020-11-19 15:53:21,Y,Net Promoter Score,Yes
80,334215,2020-11-19 15:53:21,Y,Source of Number,Mail
80,324732,2020-11-19 15:53:32,Y,Call Resolution,Yes
80,324732,2020-11-19 15:53:32,Y,Customer Satisfaction,Completely Satisfied
80,324732,2020-11-19 15:53:32,Y,Net Promoter Score,Yes
80,324732,2020-11-19 15:53:32,Y,Source of Number,Online
80,318072,2020-11-19 15:55:54,Y,Call Resolution,Yes
80,318072,2020-11-19 15:55:54,Y,Customer Satisfaction,Completely Satisfied
80,318072,2020-11-19 15:55:54,Y,Net Promoter Score,Yes
80,318072,2020-11-19 15:55:54,Y,Source of Number,Online
80,334221,2020-11-19 16:01:03,Y,Call Resolution,Yes
80,334221,2020-11-19 16:01:03,Y,Customer Satisfaction,Completely Satisfied
80,334221,2020-11-19 16:01:03,Y,Net Promoter Score,Yes
80,334221,2020-11-19 16:01:03,Y,Source of Number,Mail
80,324732,2020-11-19 16:19:55,Y,Call Resolution,Yes
80,324732,2020-11-19 16:19:55,Y,Customer Satisfaction,Completely Satisfied
80,324732,2020-11-19 16:19:55,Y,Net Promoter Score,No
80,324732,2020-11-19 16:19:55,Y,Source of Number,Online
80,329024,2020-11-19 16:24:37,Y,Call Resolution,Yes
80,329024,2020-11-19 16:24:37,Y,Customer Satisfaction,Completely Satisfied
80,329024,2020-11-19 16:24:37,Y,Net Promoter Score,Yes
80,329024,2020-11-19 16:24:37,Y,Source of Number,Online
80,331592,2020-11-19 16:26:24,Y,Call Resolution,Yes
80,331592,2020-11-19 16:26:24,Y,Customer Satisfaction,Completely Satisfied
80,331592,2020-11-19 16:26:24,Y,Net Promoter Score,Yes
80,331592,2020-11-19 16:26:24,Y,Source of Number,Mail
80,333380,2020-11-19 16:28:27,Y,Call Resolution,Yes
80,333380,2020-11-19 16:28:27,Y,Customer Satisfaction,Completely Satisfied
80,333380,2020-11-19 16:28:27,Y,Net Promoter Score,Yes
80,333380,2020-11-19 16:28:27,Y,Source of Number,Other
80,334215,2020-11-19 16:29:43,Y,Call Resolution,Yes
80,334215,2020-11-19 16:29:43,Y,Customer Satisfaction,Completely Dissatisfied
80,334215,2020-11-19 16:29:43,Y,Dissatisfied Reason,Other
80,334215,2020-11-19 16:29:43,Y,Net Promoter Score,Yes
80,334215,2020-11-19 16:29:43,Y,Source of Number,Online
80,333370,2020-11-19 16:33:30,,Call Resolution,No Response
80,333370,2020-11-19 16:33:30,,Customer Satisfaction,No Response
80,333370,2020-11-19 16:33:30,,Net Promoter Score,No Response
80,333370,2020-11-19 16:33:30,,Source of Number,No Response
80,331663,2020-11-19 16:31:31,Y,Call Resolution,Yes
80,331663,2020-11-19 16:31:31,Y,Customer Satisfaction,Completely Satisfied
80,331663,2020-11-19 16:31:31,Y,Net Promoter Score,Yes
80,331663,2020-11-19 16:31:31,Y,Source of Number,Plan
80,324732,2020-11-19 16:39:54,Y,Call Resolution,Yes
80,324732,2020-11-19 16:39:54,Y,Customer Satisfaction,Completely Satisfied
80,324732,2020-11-19 16:39:54,Y,Net Promoter Score,Yes
80,324732,2020-11-19 16:39:54,Y,Source of Number,Mail
80,325134,2020-11-19 16:57:46,Y,Call Resolution,Yes
80,325134,2020-11-19 16:57:46,Y,Customer Satisfaction,Completely Satisfied
80,325134,2020-11-19 16:57:46,Y,Net Promoter Score,Yes
80,325134,2020-11-19 16:57:46,Y,Source of Number,Mail
80,326146,2020-11-19 17:01:05,Y,Call Resolution,Some
80,326146,2020-11-19 17:01:05,Y,Commit Call Back,No
80,326146,2020-11-19 17:01:05,Y,Customer Satisfaction,Neutral
80,326146,2020-11-19 17:01:05,Y,Dissatisfied Reason,Unclear Information
80,326146,2020-11-19 17:01:05,Y,Net Promoter Score,No
80,326146,2020-11-19 17:01:05,Y,Same Issue,Yes
80,326146,2020-11-19 17:01:05,Y,Source of Number,Online
80,326146,2020-11-19 17:11:02,,Call Resolution,No Response
80,326146,2020-11-19 17:11:02,,Customer Satisfaction,No Response
80,326146,2020-11-19 17:11:02,,Net Promoter Score,No Response
80,326146,2020-11-19 17:11:02,,Source of Number,No Response
80,325134,2020-11-19 17:19:13,,Call Resolution,No Response
80,334229,2020-11-19 17:23:22,Y,Call Resolution,Yes
80,334229,2020-11-19 17:23:22,Y,Customer Satisfaction,Completely Satisfied
80,334229,2020-11-19 17:23:22,Y,Net Promoter Score,Yes
80,334229,2020-11-19 17:23:22,Y,Source of Number,Online
80,326148,2020-11-19 17:27:51,Y,Call Resolution,Yes
80,326148,2020-11-19 17:27:51,Y,Customer Satisfaction,Completely Satisfied
80,326148,2020-11-19 17:27:51,Y,Net Promoter Score,Yes
80,326148,2020-11-19 17:27:51,Y,Source of Number,Mail
80,334212,2020-11-19 17:44:00,,Call Resolution,No Response
80,334212,2020-11-19 17:44:00,,Customer Satisfaction,No Response
80,334212,2020-11-19 17:44:00,,Net Promoter Score,No Response
80,334212,2020-11-19 17:44:00,,Source of Number,No Response
80,328410,2020-11-19 18:06:15,Y,Call Resolution,Yes
80,328410,2020-11-19 18:06:15,Y,Customer Satisfaction,Completely Satisfied
80,328410,2020-11-19 18:06:15,Y,Net Promoter Score,Yes
80,328410,2020-11-19 18:06:15,Y,Source of Number,Plan
80,325134,2020-11-19 18:25:25,Y,Call Resolution,Yes
80,325134,2020-11-19 18:25:25,Y,Customer Satisfaction,Completely Satisfied
80,325134,2020-11-19 18:25:25,Y,Net Promoter Score,Yes
80,325134,2020-11-19 18:25:25,Y,Source of Number,Online
80,326148,2020-11-19 18:27:27,Y,Call Resolution,No Response
80,326148,2020-11-19 18:27:27,Y,Customer Satisfaction,Completely Satisfied
80,326148,2020-11-19 18:27:27,Y,Net Promoter Score,Yes
80,326148,2020-11-19 18:27:27,Y,Source of Number,Mail
80,326184,2020-11-19 18:31:08,Y,Call Resolution,Yes
80,326184,2020-11-19 18:31:08,Y,Customer Satisfaction,Completely Satisfied
80,326184,2020-11-19 18:31:08,Y,Net Promoter Score,Yes
80,326184,2020-11-19 18:31:08,Y,Source of Number,Mail
80,326184,2020-11-19 18:57:41,Y,Call Resolution,Yes
80,326184,2020-11-19 18:57:41,Y,Customer Satisfaction,Completely Satisfied
80,326184,2020-11-19 18:57:41,Y,Net Promoter Score,Yes
80,326184,2020-11-19 18:57:41,Y,Source of Number,Online
80,334212,2020-11-19 20:16:57,Y,Call Resolution,Yes
80,334212,2020-11-19 20:16:57,Y,Customer Satisfaction,Completely Satisfied
80,334212,2020-11-19 20:16:57,Y,Net Promoter Score,Yes
80,334212,2020-11-19 20:16:57,Y,Source of Number,Online
80,325128,2020-11-19 08:10:56,Y,Call Resolution,Yes
80,325128,2020-11-19 08:10:56,Y,Customer Satisfaction,Completely Satisfied
80,325128,2020-11-19 08:10:56,Y,Net Promoter Score,Yes
80,325128,2020-11-19 08:10:56,Y,Source of Number,Mail
80,328171,2020-11-19 08:22:15,Y,Source of Number,Mail
80,328171,2020-11-19 08:22:15,Y,Net Promoter Score,Yes
80,328171,2020-11-19 08:22:15,Y,Customer Satisfaction,Completely Satisfied
80,328171,2020-11-19 08:22:15,Y,Call Resolution,Yes
80,326148,2020-11-19 08:30:10,Y,Call Resolution,Yes
80,326148,2020-11-19 08:30:10,Y,Customer Satisfaction,Completely Satisfied
80,326148,2020-11-19 08:30:10,Y,Net Promoter Score,Yes
80,326148,2020-11-19 08:30:10,Y,Source of Number,Other
80,334215,2020-11-19 08:35:24,Y,Call Resolution,Yes
80,334215,2020-11-19 08:35:24,Y,Customer Satisfaction,Completely Satisfied
80,334215,2020-11-19 08:35:24,Y,Net Promoter Score,Yes
80,334215,2020-11-19 08:35:24,Y,Source of Number,Mail
80,326184,2020-11-19 08:38:41,Y,Call Resolution,Yes
80,326184,2020-11-19 08:38:41,Y,Customer Satisfaction,Completely Satisfied
80,326184,2020-11-19 08:38:41,Y,Net Promoter Score,Yes
80,326184,2020-11-19 08:38:41,Y,Source of Number,Mail
80,329024,2020-11-19 08:45:02,Y,Call Resolution,Yes
80,329024,2020-11-19 08:45:02,Y,Customer Satisfaction,Completely Satisfied
80,329024,2020-11-19 08:45:02,Y,Net Promoter Score,Yes
80,329024,2020-11-19 08:45:02,Y,Source of Number,Online
80,331663,2020-11-19 08:54:34,Y,Source of Number,Mail
80,331663,2020-11-19 08:54:34,Y,Net Promoter Score,Yes
80,331663,2020-11-19 08:54:34,Y,Customer Satisfaction,Completely Satisfied
80,331663,2020-11-19 08:54:34,Y,Call Resolution,Yes
80,326169,2020-11-19 08:54:50,Y,Call Resolution,Yes
80,326169,2020-11-19 08:54:50,Y,Customer Satisfaction,Completely Satisfied
80,326169,2020-11-19 08:54:50,Y,Net Promoter Score,Yes
80,326169,2020-11-19 08:54:50,Y,Source of Number,Mail
80,328171,2020-11-19 08:55:37,Y,Call Resolution,Yes
80,328171,2020-11-19 08:55:37,Y,Customer Satisfaction,Completely Satisfied
80,328171,2020-11-19 08:55:37,Y,Net Promoter Score,Yes
80,328171,2020-11-19 08:55:37,Y,Source of Number,Mail
80,318095,2020-11-19 08:58:18,Y,Call Resolution,Some
80,318095,2020-11-19 08:58:18,Y,Commit Call Back,Yes
80,318095,2020-11-19 08:58:18,Y,Customer Satisfaction,Completely Satisfied
80,318095,2020-11-19 08:58:18,Y,Net Promoter Score,Yes
80,318095,2020-11-19 08:58:18,Y,Same Issue,No
80,318095,2020-11-19 08:58:18,Y,Source of Number,Other
80,334217,2020-11-19 09:03:45,Y,Call Resolution,Yes
80,334217,2020-11-19 09:03:45,Y,Customer Satisfaction,Completely Satisfied
80,334217,2020-11-19 09:03:45,Y,Net Promoter Score,Yes
80,334217,2020-11-19 09:03:45,Y,Source of Number,Friend
80,326146,2020-11-19 09:07:05,Y,Call Resolution,Yes
80,326146,2020-11-19 09:07:05,Y,Customer Satisfaction,Completely Satisfied
80,326146,2020-11-19 09:07:05,Y,Net Promoter Score,Yes
80,326146,2020-11-19 09:07:05,Y,Source of Number,Online
80,326181,2020-11-19 09:11:21,Y,Customer Satisfaction,Completely Satisfied
80,326181,2020-11-19 09:11:21,Y,Net Promoter Score,Yes
80,326181,2020-11-19 09:11:21,Y,Source of Number,Mail
80,326181,2020-11-19 09:11:21,Y,Call Resolution,Yes
80,331592,2020-11-19 09:12:28,Y,Call Resolution,Yes
80,331592,2020-11-19 09:12:28,Y,Customer Satisfaction,Completely Satisfied
80,331592,2020-11-19 09:12:28,Y,Net Promoter Score,Yes
80,331592,2020-11-19 09:12:28,Y,Source of Number,Mail
80,333373,2020-11-19 09:17:31,Y,Call Resolution,Yes
80,333373,2020-11-19 09:17:31,Y,Customer Satisfaction,Completely Satisfied
80,333373,2020-11-19 09:17:31,Y,Net Promoter Score,Yes
80,333373,2020-11-19 09:17:31,Y,Source of Number,Provider
80,319149,2020-11-19 09:18:18,Y,Call Resolution,Yes
80,319149,2020-11-19 09:18:18,Y,Customer Satisfaction,Completely Satisfied
80,319149,2020-11-19 09:18:18,Y,Net Promoter Score,Yes
80,319149,2020-11-19 09:18:18,Y,Source of Number,Mail
80,334215,2020-11-19 09:21:10,Y,Call Resolution,Yes
80,334215,2020-11-19 09:21:10,Y,Customer Satisfaction,Completely Satisfied
80,334215,2020-11-19 09:21:10,Y,Net Promoter Score,Yes
80,334215,2020-11-19 09:21:10,Y,Source of Number,Online
80,318130,2020-11-19 09:24:04,Y,Call Resolution,Yes
80,318130,2020-11-19 09:24:04,Y,Customer Satisfaction,Completely Satisfied
80,318130,2020-11-19 09:24:04,Y,Net Promoter Score,Yes
80,318130,2020-11-19 09:24:04,Y,Source of Number,Mail
80,328362,2020-11-19 09:32:37,Y,Call Resolution,Yes
80,328362,2020-11-19 09:32:37,Y,Customer Satisfaction,Completely Satisfied
80,328362,2020-11-19 09:32:37,Y,Net Promoter Score,Yes
80,328362,2020-11-19 09:32:37,Y,Source of Number,Mail
80,325140,2020-11-19 09:53:00,Y,Call Resolution,Yes
80,325140,2020-11-19 09:53:00,Y,Customer Satisfaction,Completely Satisfied
80,325140,2020-11-19 09:53:00,Y,Net Promoter Score,Yes
80,325140,2020-11-19 09:53:00,Y,Source of Number,Mail
80,334212,2020-11-19 09:55:08,,Call Resolution,No Response
80,334212,2020-11-19 09:55:08,,Customer Satisfaction,No Response
80,334212,2020-11-19 09:55:08,,Net Promoter Score,No Response
80,334188,2020-11-19 09:55:15,Y,Call Resolution,No Response
80,334188,2020-11-19 09:55:15,Y,Customer Satisfaction,Completely Satisfied
80,334188,2020-11-19 09:55:15,Y,Net Promoter Score,Yes
80,334188,2020-11-19 09:55:15,Y,Source of Number,Mail
80,3325134,2020-11-19 10:02:20,,Call Resolution,No Response
80,3325134,2020-11-19 10:02:20,,Customer Satisfaction,No Response
80,3325134,2020-11-19 10:02:20,,Net Promoter Score,No Response
80,331650,2020-11-19 10:00:12,Y,Call Resolution,Yes
80,331650,2020-11-19 10:00:12,Y,Customer Satisfaction,Completely Satisfied
80,331650,2020-11-19 10:00:12,Y,Net Promoter Score,Yes
80,331650,2020-11-19 10:00:12,Y,Source of Number,Mail
80,331646,2020-11-19 10:11:20,Y,Call Resolution,Yes
80,331646,2020-11-19 10:11:20,Y,Customer Satisfaction,Completely Satisfied
80,331646,2020-11-19 10:11:20,Y,Net Promoter Score,Yes
80,331646,2020-11-19 10:11:20,Y,Source of Number,Mail
80,331592,2020-11-19 10:10:07,Y,Call Resolution,Yes
80,331592,2020-11-19 10:10:07,Y,Customer Satisfaction,Completely Satisfied
80,331592,2020-11-19 10:10:07,Y,Net Promoter Score,Yes
80,331592,2020-11-19 10:10:07,Y,Source of Number,Plan
80,328362,2020-11-19 10:13:24,Y,Call Resolution,Yes
80,328362,2020-11-19 10:13:24,Y,Customer Satisfaction,Completely Satisfied
80,328362,2020-11-19 10:13:24,Y,Net Promoter Score,Yes
80,328362,2020-11-19 10:13:24,Y,Source of Number,Mail
80,329024,2020-11-19 10:19:04,Y,Call Resolution,Yes
80,329024,2020-11-19 10:19:04,Y,Customer Satisfaction,Completely Satisfied
80,329024,2020-11-19 10:19:04,Y,Net Promoter Score,Yes
80,329024,2020-11-19 10:19:04,Y,Source of Number,Mail
80,326180,2020-11-19 10:19:30,Y,Call Resolution,Yes
80,326180,2020-11-19 10:19:30,Y,Customer Satisfaction,Completely Satisfied
80,326180,2020-11-19 10:19:30,Y,Net Promoter Score,Yes
80,326180,2020-11-19 10:19:30,Y,Source of Number,Online
80,1319180,2020-11-19 10:20:33,Y,Call Resolution,Yes
80,1319180,2020-11-19 10:20:33,Y,Customer Satisfaction,Completely Satisfied
80,1319180,2020-11-19 10:20:33,Y,Net Promoter Score,Yes
80,1319180,2020-11-19 10:20:33,Y,Source of Number,Plan
80,333370,2020-11-19 10:25:34,Y,Call Resolution,Yes
80,333370,2020-11-19 10:25:34,Y,Customer Satisfaction,Completely Satisfied
80,333370,2020-11-19 10:25:34,Y,Net Promoter Score,Yes
80,333370,2020-11-19 10:25:34,Y,Source of Number,Mail
80,326169,2020-11-19 10:25:03,Y,Call Resolution,Yes
80,326169,2020-11-19 10:25:03,Y,Customer Satisfaction,Completely Satisfied
80,326169,2020-11-19 10:25:03,Y,Net Promoter Score,Yes
80,326169,2020-11-19 10:25:03,Y,Source of Number,Mail
80,325134,2020-11-19 10:27:59,Y,Call Resolution,Yes
80,325134,2020-11-19 10:27:59,Y,Customer Satisfaction,Completely Satisfied
80,325134,2020-11-19 10:27:59,Y,Net Promoter Score,Yes
80,325134,2020-11-19 10:27:59,Y,Source of Number,Online
80,1326169,2020-11-19 10:39:44,Y,Call Resolution,Yes
80,1326169,2020-11-19 10:39:44,Y,Customer Satisfaction,Completely Satisfied
80,1326169,2020-11-19 10:39:44,Y,Net Promoter Score,Yes
80,1326169,2020-11-19 10:39:44,Y,Source of Number,Online
80,329024,2020-11-19 10:45:20,Y,Call Resolution,Yes
80,329024,2020-11-19 10:45:20,Y,Customer Satisfaction,Completely Satisfied
80,329024,2020-11-19 10:45:20,Y,Net Promoter Score,Yes
80,329024,2020-11-19 10:45:20,Y,Source of Number,Mail
80,326169,2020-11-19 10:47:04,Y,Call Resolution,Yes
80,326169,2020-11-19 10:47:04,Y,Customer Satisfaction,Completely Satisfied
80,326169,2020-11-19 10:47:04,Y,Net Promoter Score,Yes
80,326169,2020-11-19 10:47:04,Y,Source of Number,Online
80,334215,2020-11-19 10:47:49,,Customer Satisfaction,Completely Satisfied
80,334215,2020-11-19 10:47:49,,Net Promoter Score,Yes
80,334215,2020-11-19 10:47:49,,Call Resolution,Yes
80,328161,2020-11-19 10:51:14,Y,Call Resolution,Yes
80,328161,2020-11-19 10:51:14,Y,Customer Satisfaction,Completely Satisfied
80,328161,2020-11-19 10:51:14,Y,Net Promoter Score,Yes
80,328161,2020-11-19 10:51:14,Y,Source of Number,Plan
80,329024,2020-11-19 10:51:41,,Call Resolution,Yes
80,326146,2020-11-19 10:55:53,,Call Resolution,No Response
80,326146,2020-11-19 10:55:53,,Customer Satisfaction,No Response
80,326146,2020-11-19 10:55:53,,Net Promoter Score,No Response
80,326146,2020-11-19 10:55:53,,Source of Number,No Response
80,326182,2020-11-19 10:55:06,Y,Call Resolution,Yes
80,326182,2020-11-19 10:55:06,Y,Customer Satisfaction,Completely Satisfied
80,326182,2020-11-19 10:55:06,Y,Net Promoter Score,Yes
80,326182,2020-11-19 10:55:06,Y,Source of Number,Plan
80,334221,2020-11-19 11:02:23,Y,Call Resolution,No Response
80,334221,2020-11-19 11:02:23,Y,Customer Satisfaction,Completely Satisfied
80,334221,2020-11-19 11:02:23,Y,Net Promoter Score,No
80,334221,2020-11-19 11:02:23,Y,Source of Number,Online
80,333397,2020-11-19 11:05:38,Y,Call Resolution,Yes
80,333397,2020-11-19 11:05:38,Y,Customer Satisfaction,Completely Satisfied
80,333397,2020-11-19 11:05:38,Y,Net Promoter Score,Yes
80,333397,2020-11-19 11:05:38,Y,Source of Number,Mail
80,326169,2020-11-19 11:07:58,Y,Call Resolution,Yes
80,326169,2020-11-19 11:07:58,Y,Customer Satisfaction,Completely Satisfied
80,326169,2020-11-19 11:07:58,Y,Net Promoter Score,Yes
80,326169,2020-11-19 11:07:58,Y,Source of Number,Plan
80,328362,2020-11-19 11:09:20,Y,Call Resolution,Yes
80,328362,2020-11-19 11:09:20,Y,Customer Satisfaction,Completely Satisfied
80,328362,2020-11-19 11:09:20,Y,Net Promoter Score,Yes
80,328362,2020-11-19 11:09:20,Y,Source of Number,Online
80,334192,2020-11-19 11:17:26,Y,Call Resolution,Yes
80,334192,2020-11-19 11:17:26,Y,Customer Satisfaction,Completely Satisfied
80,334192,2020-11-19 11:17:26,Y,Net Promoter Score,Yes
80,334192,2020-11-19 11:17:26,Y,Source of Number,Other
80,326157,2020-11-19 11:24:59,Y,Call Resolution,Yes
80,326157,2020-11-19 11:24:59,Y,Customer Satisfaction,Completely Satisfied
80,326157,2020-11-19 11:24:59,Y,Net Promoter Score,Yes
80,326157,2020-11-19 11:24:59,Y,Source of Number,Mail
80,328360,2020-11-19 11:26:03,Y,Call Resolution,Yes
80,328360,2020-11-19 11:26:03,Y,Customer Satisfaction,Completely Satisfied
80,328360,2020-11-19 11:26:03,Y,Net Promoter Score,Yes
80,328360,2020-11-19 11:26:03,Y,Source of Number,Mail
80,324732,2020-11-19 11:26:48,Y,Call Resolution,Yes
80,324732,2020-11-19 11:26:48,Y,Customer Satisfaction,Completely Satisfied
80,324732,2020-11-19 11:26:48,Y,Net Promoter Score,Yes
80,324732,2020-11-19 11:26:48,Y,Source of Number,Mail
80,328171,2020-11-19 11:28:09,Y,Call Resolution,Yes
80,328171,2020-11-19 11:28:09,Y,Customer Satisfaction,Completely Satisfied
80,328171,2020-11-19 11:28:09,Y,Net Promoter Score,Yes
80,328171,2020-11-19 11:28:09,Y,Source of Number,Online
80,334229,2020-11-19 11:30:03,Y,Call Resolution,No
80,334229,2020-11-19 11:30:03,Y,Commit Call Back,No
80,334229,2020-11-19 11:30:03,Y,Customer Satisfaction,Completely Satisfied
80,334229,2020-11-19 11:30:03,Y,Net Promoter Score,Yes
80,334229,2020-11-19 11:30:03,Y,Same Issue,No
80,334229,2020-11-19 11:30:03,Y,Source of Number,Mail
80,326169,2020-11-19 11:30:35,Y,Call Resolution,Yes
80,326169,2020-11-19 11:30:35,Y,Customer Satisfaction,Completely Satisfied
80,326169,2020-11-19 11:30:35,Y,Net Promoter Score,Yes
80,326169,2020-11-19 11:30:35,Y,Source of Number,Friend
80,329024,2020-11-19 11:30:33,Y,Call Resolution,Yes
80,329024,2020-11-19 11:30:33,Y,Customer Satisfaction,Completely Satisfied
80,329024,2020-11-19 11:30:33,Y,Net Promoter Score,Yes
80,329024,2020-11-19 11:30:33,Y,Source of Number,Mail
80,334245,2020-11-19 11:33:19,Y,Call Resolution,Yes
