PLAN_START_DATE,PLAN_END_DATE,UNIT_OF_WORK,SIM_DAY,TASKS_COMPLETED,TASKS_CREATED,ASSIGNED_HOURS,PLACEHOLDER,AHT,MIN_HT,MAX_HT
04/01/2019 , 04/29/2019 , BATCH , 26.000000 , 379.000000 , 380.000000 , 32.000000 , 0.000000 , 0.083219 , 0.068233 , 0.098558 
04/01/2019 , 04/29/2019 , BATCH , 27.000000 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 0.092380 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , BATCH , 28.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 1.000000 , 46.000000 , 53.000000 , 8.000000 , 0.000000 , 0.166551 , 0.138471 , 0.196097 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 2.000000 , 47.000000 , 42.000000 , 8.000000 , 0.000000 , 0.168099 , 0.139327 , 0.194292 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 3.000000 , 46.000000 , 53.000000 , 8.000000 , 0.000000 , 0.169028 , 0.139618 , 0.198392 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 4.000000 , 44.000000 , 52.000000 , 7.000000 , 0.000000 , 0.163679 , 0.140618 , 0.194108 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 5.000000 , 43.000000 , 48.000000 , 7.000000 , 0.000000 , 0.165644 , 0.137093 , 0.189991 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 6.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 7.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 8.000000 , 46.000000 , 39.000000 , 8.000000 , 0.000000 , 0.169041 , 0.146605 , 0.193133 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 9.000000 , 48.000000 , 49.000000 , 8.000000 , 0.000000 , 0.167492 , 0.137179 , 0.195148 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 10.000000 , 48.000000 , 41.000000 , 8.000000 , 0.000000 , 0.166774 , 0.139532 , 0.197553 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 11.000000 , 44.000000 , 36.000000 , 7.000000 , 0.000000 , 0.163837 , 0.139496 , 0.193850 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 12.000000 , 35.000000 , 41.000000 , 7.000000 , 0.000000 , 0.164562 , 0.140526 , 0.190935 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 13.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 14.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 15.000000 , 46.000000 , 53.000000 , 8.000000 , 0.000000 , 0.168096 , 0.147281 , 0.194133 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 16.000000 , 46.000000 , 50.000000 , 8.000000 , 0.000000 , 0.171533 , 0.141453 , 0.198509 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 17.000000 , 49.000000 , 38.000000 , 8.000000 , 0.000000 , 0.166099 , 0.140177 , 0.189440 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 18.000000 , 45.000000 , 38.000000 , 7.000000 , 0.000000 , 0.164316 , 0.136671 , 0.197989 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 19.000000 , 35.000000 , 45.000000 , 7.000000 , 0.000000 , 0.166107 , 0.141454 , 0.192186 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 21.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 22.000000 , 44.000000 , 39.000000 , 8.000000 , 0.000000 , 0.168383 , 0.141287 , 0.193662 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 23.000000 , 45.000000 , 44.000000 , 8.000000 , 0.000000 , 0.165887 , 0.135253 , 0.195512 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 24.000000 , 37.000000 , 33.000000 , 8.000000 , 0.000000 , 0.164790 , 0.142031 , 0.191686 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 25.000000 , 43.000000 , 45.000000 , 7.000000 , 0.000000 , 0.165073 , 0.138605 , 0.195741 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 26.000000 , 33.000000 , 33.000000 , 7.000000 , 0.000000 , 0.164453 , 0.140587 , 0.192689 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 27.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , OTHER_INCOMING_DOCS , 28.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , QC , 1.000000 , 110.000000 , 116.000000 , 9.000000 , 0.000000 , 0.082460 , 0.067978 , 0.097611 
04/01/2019 , 04/29/2019 , QC , 2.000000 , 110.000000 , 96.000000 , 9.000000 , 0.000000 , 0.082533 , 0.068404 , 0.098169 
04/01/2019 , 04/29/2019 , QC , 3.000000 , 109.000000 , 96.000000 , 9.000000 , 0.000000 , 0.083470 , 0.072548 , 0.098388 
04/01/2019 , 04/29/2019 , QC , 4.000000 , 93.000000 , 86.000000 , 8.000000 , 0.000000 , 0.083210 , 0.069146 , 0.097219 
04/01/2019 , 04/29/2019 , QC , 5.000000 , 95.000000 , 85.000000 , 8.000000 , 0.000000 , 0.084755 , 0.069750 , 0.099541 
04/01/2019 , 04/29/2019 , QC , 6.000000 , 3.000000 , 4.000000 , 0.000000 , 0.000000 , 0.085207 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , QC , 7.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , QC , 8.000000 , 110.000000 , 111.000000 , 9.000000 , 0.000000 , 0.083053 , 0.069051 , 0.098473 
04/01/2019 , 04/29/2019 , QC , 9.000000 , 110.000000 , 104.000000 , 9.000000 , 0.000000 , 0.082735 , 0.067595 , 0.096895 
04/01/2019 , 04/29/2019 , QC , 10.000000 , 106.000000 , 77.000000 , 9.000000 , 0.000000 , 0.085070 , 0.068559 , 0.098485 
04/01/2019 , 04/29/2019 , QC , 11.000000 , 91.000000 , 105.000000 , 8.000000 , 0.000000 , 0.083666 , 0.068499 , 0.097817 
04/01/2019 , 04/29/2019 , QC , 12.000000 , 95.000000 , 91.000000 , 8.000000 , 0.000000 , 0.083632 , 0.068394 , 0.098947 
04/01/2019 , 04/29/2019 , QC , 13.000000 , 6.000000 , 6.000000 , 0.000000 , 0.000000 , 0.081723 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , QC , 14.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , QC , 15.000000 , 109.000000 , 98.000000 , 9.000000 , 0.000000 , 0.083155 , 0.068421 , 0.099517 
04/01/2019 , 04/29/2019 , QC , 16.000000 , 107.000000 , 91.000000 , 9.000000 , 0.000000 , 0.083442 , 0.068009 , 0.099117 
04/01/2019 , 04/29/2019 , QC , 17.000000 , 97.000000 , 100.000000 , 9.000000 , 0.000000 , 0.082080 , 0.068825 , 0.099582 
04/01/2019 , 04/29/2019 , QC , 18.000000 , 89.000000 , 89.000000 , 8.000000 , 0.000000 , 0.082932 , 0.068439 , 0.098510 
04/01/2019 , 04/29/2019 , QC , 19.000000 , 96.000000 , 89.000000 , 8.000000 , 0.000000 , 0.083375 , 0.069163 , 0.098579 
04/01/2019 , 04/29/2019 , QC , 20.000000 , 8.000000 , 18.000000 , 0.000000 , 0.000000 , 0.080686 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , QC , 21.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , QC , 22.000000 , 85.000000 , 74.000000 , 9.000000 , 0.000000 , 0.083046 , 0.067880 , 0.099707 
04/01/2019 , 04/29/2019 , QC , 23.000000 , 88.000000 , 90.000000 , 9.000000 , 0.000000 , 0.085248 , 0.073178 , 0.099534 
04/01/2019 , 04/29/2019 , QC , 24.000000 , 85.000000 , 83.000000 , 9.000000 , 0.000000 , 0.084402 , 0.067952 , 0.099289 
04/01/2019 , 04/29/2019 , QC , 25.000000 , 88.000000 , 91.000000 , 8.000000 , 0.000000 , 0.082141 , 0.067788 , 0.097725 
04/01/2019 , 04/29/2019 , QC , 26.000000 , 96.000000 , 108.000000 , 8.000000 , 0.000000 , 0.083583 , 0.069383 , 0.098548 
04/01/2019 , 04/29/2019 , QC , 27.000000 , 9.000000 , 34.000000 , 0.000000 , 0.000000 , 0.084888 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , QC , 28.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , ENROLLMENT , 1.000000 , 43.000000 , 63.000000 , 5.000000 , 0.000000 , 0.083338 , 0.068029 , 0.096817 
04/01/2019 , 04/29/2019 , ENROLLMENT , 2.000000 , 59.000000 , 72.000000 , 5.000000 , 0.000000 , 0.085106 , 0.068484 , 0.096464 
04/01/2019 , 04/29/2019 , ENROLLMENT , 3.000000 , 60.000000 , 44.000000 , 5.000000 , 0.000000 , 0.083449 , 0.067155 , 0.096364 
04/01/2019 , 04/29/2019 , ENROLLMENT , 4.000000 , 47.000000 , 45.000000 , 4.000000 , 0.000000 , 0.081265 , 0.067164 , 0.093273 
04/01/2019 , 04/29/2019 , ENROLLMENT , 5.000000 , 42.000000 , 41.000000 , 4.000000 , 0.000000 , 0.083952 , 0.070728 , 0.095900 
04/01/2019 , 04/29/2019 , ENROLLMENT , 6.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , ENROLLMENT , 7.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , ENROLLMENT , 8.000000 , 55.000000 , 56.000000 , 5.000000 , 0.000000 , 0.082801 , 0.068137 , 0.095303 
04/01/2019 , 04/29/2019 , ENROLLMENT , 9.000000 , 51.000000 , 55.000000 , 5.000000 , 0.000000 , 0.082142 , 0.069717 , 0.096569 
04/01/2019 , 04/29/2019 , ENROLLMENT , 10.000000 , 56.000000 , 51.000000 , 5.000000 , 0.000000 , 0.081826 , 0.070193 , 0.098512 
04/01/2019 , 04/29/2019 , ENROLLMENT , 11.000000 , 41.000000 , 47.000000 , 4.000000 , 0.000000 , 0.083817 , 0.067794 , 0.096764 
04/01/2019 , 04/29/2019 , ENROLLMENT , 12.000000 , 49.000000 , 40.000000 , 4.000000 , 0.000000 , 0.082697 , 0.069005 , 0.097947 
04/01/2019 , 04/29/2019 , ENROLLMENT , 13.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , ENROLLMENT , 14.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , ENROLLMENT , 15.000000 , 55.000000 , 52.000000 , 5.000000 , 0.000000 , 0.082652 , 0.067774 , 0.095349 
04/01/2019 , 04/29/2019 , ENROLLMENT , 16.000000 , 48.000000 , 53.000000 , 5.000000 , 0.000000 , 0.084621 , 0.071920 , 0.096562 
04/01/2019 , 04/29/2019 , ENROLLMENT , 17.000000 , 53.000000 , 52.000000 , 5.000000 , 0.000000 , 0.083748 , 0.070541 , 0.098885 
04/01/2019 , 04/29/2019 , ENROLLMENT , 18.000000 , 37.000000 , 47.000000 , 4.000000 , 0.000000 , 0.084082 , 0.070529 , 0.098840 
04/01/2019 , 04/29/2019 , ENROLLMENT , 19.000000 , 48.000000 , 45.000000 , 4.000000 , 0.000000 , 0.083384 , 0.072907 , 0.095281 
04/01/2019 , 04/29/2019 , ENROLLMENT , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , ENROLLMENT , 21.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , ENROLLMENT , 22.000000 , 57.000000 , 50.000000 , 5.000000 , 0.000000 , 0.083246 , 0.068493 , 0.096573 
04/01/2019 , 04/29/2019 , ENROLLMENT , 23.000000 , 48.000000 , 52.000000 , 5.000000 , 0.000000 , 0.083869 , 0.069027 , 0.098831 
04/01/2019 , 04/29/2019 , ENROLLMENT , 24.000000 , 56.000000 , 51.000000 , 5.000000 , 0.000000 , 0.082842 , 0.068471 , 0.097367 
04/01/2019 , 04/29/2019 , ENROLLMENT , 25.000000 , 37.000000 , 42.000000 , 4.000000 , 0.000000 , 0.082057 , 0.069810 , 0.092210 
04/01/2019 , 04/29/2019 , ENROLLMENT , 26.000000 , 44.000000 , 39.000000 , 4.000000 , 0.000000 , 0.082647 , 0.067669 , 0.097027 
04/01/2019 , 04/29/2019 , ENROLLMENT , 27.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , ENROLLMENT , 28.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 1.000000 , 399.000000 , 397.000000 , 14.000000 , 0.000000 , 0.032913 , 0.026797 , 0.039689 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 2.000000 , 409.000000 , 408.000000 , 14.000000 , 0.000000 , 0.033447 , 0.027394 , 0.039739 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 3.000000 , 371.000000 , 377.000000 , 13.000000 , 0.000000 , 0.033221 , 0.027069 , 0.039755 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 4.000000 , 348.000000 , 348.000000 , 12.000000 , 0.000000 , 0.033421 , 0.027321 , 0.039607 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 5.000000 , 289.000000 , 332.000000 , 12.000000 , 0.000000 , 0.033565 , 0.026885 , 0.039860 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 6.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 7.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 8.000000 , 421.000000 , 411.000000 , 14.000000 , 0.000000 , 0.033298 , 0.026776 , 0.039799 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 9.000000 , 419.000000 , 401.000000 , 14.000000 , 0.000000 , 0.033478 , 0.027098 , 0.039398 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 10.000000 , 390.000000 , 389.000000 , 13.000000 , 0.000000 , 0.033370 , 0.026680 , 0.038882 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 11.000000 , 360.000000 , 364.000000 , 12.000000 , 0.000000 , 0.033450 , 0.026879 , 0.039868 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 12.000000 , 316.000000 , 339.000000 , 12.000000 , 0.000000 , 0.033319 , 0.027418 , 0.039031 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 13.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 14.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 15.000000 , 422.000000 , 397.000000 , 14.000000 , 0.000000 , 0.033246 , 0.026966 , 0.039435 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 16.000000 , 422.000000 , 400.000000 , 14.000000 , 0.000000 , 0.033300 , 0.027131 , 0.039582 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 17.000000 , 391.000000 , 392.000000 , 13.000000 , 0.000000 , 0.033313 , 0.027064 , 0.039518 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 18.000000 , 359.000000 , 362.000000 , 12.000000 , 0.000000 , 0.033517 , 0.027125 , 0.039831 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 19.000000 , 299.000000 , 335.000000 , 12.000000 , 0.000000 , 0.033367 , 0.026986 , 0.039800 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 20.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 21.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 22.000000 , 421.000000 , 411.000000 , 14.000000 , 0.000000 , 0.033286 , 0.027022 , 0.039309 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 23.000000 , 419.000000 , 406.000000 , 14.000000 , 0.000000 , 0.033421 , 0.026879 , 0.039544 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 24.000000 , 388.000000 , 397.000000 , 13.000000 , 0.000000 , 0.033594 , 0.026970 , 0.039486 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 25.000000 , 359.000000 , 355.000000 , 12.000000 , 0.000000 , 0.033512 , 0.027052 , 0.039242 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 26.000000 , 321.000000 , 346.000000 , 12.000000 , 0.000000 , 0.033770 , 0.026835 , 0.039681 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 27.000000 , 0.000000 , 1.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
04/01/2019 , 04/29/2019 , LINK_CLASSIFY , 28.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 , 0.000000 
