PLAN_START_DATE,PLAN_END_DATE,UNIT_OF_WORK,SIM_DAY,AGE,NUMBER_OF_TASKS,PLACEHOLDER
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,6,2,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,6,3,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,6,4,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,6,5,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,6,6,0,0
4/29/2019, 05/12/2019 , QC ,6,0,4,0
4/29/2019, 05/12/2019 , QC ,6,1,85,0
4/29/2019, 05/12/2019 , QC ,6,2,4,0
4/29/2019, 05/12/2019 , QC ,6,3,0,0
4/29/2019, 05/12/2019 , QC ,6,4,0,0
4/29/2019, 05/12/2019 , QC ,6,5,0,0
4/29/2019, 05/12/2019 , QC ,6,6,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,6,0,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,6,1,14,0
4/29/2019, 05/12/2019 , ENROLLMENT ,6,2,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,6,3,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,6,4,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,6,5,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,6,6,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,6,0,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,6,1,76,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,6,2,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,6,3,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,6,4,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,6,5,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,6,6,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,7,0,187,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,7,1,210,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,7,2,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,7,3,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,7,4,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,7,5,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,7,6,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,7,0,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,7,1,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,7,2,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,7,3,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,7,4,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,7,5,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,7,6,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,7,0,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,7,1,5,0
4/29/2019, 05/12/2019 , DE_APPEAL ,7,2,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,7,3,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,7,4,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,7,5,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,7,6,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,7,0,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,7,1,216,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,7,2,46,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,7,3,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,7,4,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,7,5,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,7,6,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,7,0,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,7,1,6,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,7,2,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,7,3,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,7,4,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,7,5,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,7,6,0,0
4/29/2019, 05/12/2019 , BATCH ,7,0,0,0
4/29/2019, 05/12/2019 , BATCH ,7,1,0,0
4/29/2019, 05/12/2019 , BATCH ,7,2,0,0
4/29/2019, 05/12/2019 , BATCH ,7,3,0,0
4/29/2019, 05/12/2019 , BATCH ,7,4,0,0
4/29/2019, 05/12/2019 , BATCH ,7,5,0,0
4/29/2019, 05/12/2019 , BATCH ,7,6,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,7,0,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,7,1,22,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,7,2,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,7,3,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,7,4,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,7,5,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,7,6,0,0
4/29/2019, 05/12/2019 , QC ,7,0,4,0
4/29/2019, 05/12/2019 , QC ,7,1,85,0
4/29/2019, 05/12/2019 , QC ,7,2,4,0
4/29/2019, 05/12/2019 , QC ,7,3,0,0
4/29/2019, 05/12/2019 , QC ,7,4,0,0
4/29/2019, 05/12/2019 , QC ,7,5,0,0
4/29/2019, 05/12/2019 , QC ,7,6,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,7,0,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,7,1,14,0
4/29/2019, 05/12/2019 , ENROLLMENT ,7,2,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,7,3,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,7,4,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,7,5,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,7,6,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,7,0,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,7,1,76,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,7,2,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,7,3,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,7,4,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,7,5,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,7,6,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,8,0,243,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,8,1,144,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,8,2,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,8,3,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,8,4,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,8,5,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,8,6,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,8,0,31,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,8,1,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,8,2,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,8,3,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,8,4,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,8,5,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,8,6,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,8,0,9,0
4/29/2019, 05/12/2019 , DE_APPEAL ,8,1,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,8,2,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,8,3,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,8,4,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,8,5,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,8,6,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,8,0,253,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,8,1,11,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,8,2,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,8,3,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,8,4,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,8,5,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,8,6,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,8,0,16,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,8,1,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,8,2,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,8,3,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,8,4,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,8,5,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,8,6,0,0
4/29/2019, 05/12/2019 , BATCH ,8,0,0,0
4/29/2019, 05/12/2019 , BATCH ,8,1,0,0
4/29/2019, 05/12/2019 , BATCH ,8,2,0,0
4/29/2019, 05/12/2019 , BATCH ,8,3,0,0
4/29/2019, 05/12/2019 , BATCH ,8,4,0,0
4/29/2019, 05/12/2019 , BATCH ,8,5,0,0
4/29/2019, 05/12/2019 , BATCH ,8,6,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,8,0,15,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,8,1,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,8,2,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,8,3,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,8,4,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,8,5,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,8,6,0,0
4/29/2019, 05/12/2019 , QC ,8,0,94,0
4/29/2019, 05/12/2019 , QC ,8,1,0,0
4/29/2019, 05/12/2019 , QC ,8,2,0,0
4/29/2019, 05/12/2019 , QC ,8,3,0,0
4/29/2019, 05/12/2019 , QC ,8,4,0,0
4/29/2019, 05/12/2019 , QC ,8,5,0,0
4/29/2019, 05/12/2019 , QC ,8,6,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,8,0,15,0
4/29/2019, 05/12/2019 , ENROLLMENT ,8,1,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,8,2,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,8,3,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,8,4,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,8,5,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,8,6,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,8,0,66,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,8,1,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,8,2,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,8,3,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,8,4,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,8,5,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,8,6,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,9,0,252,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,9,1,135,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,9,2,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,9,3,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,9,4,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,9,5,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,9,6,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,9,0,26,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,9,1,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,9,2,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,9,3,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,9,4,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,9,5,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,9,6,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,9,0,12,0
4/29/2019, 05/12/2019 , DE_APPEAL ,9,1,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,9,2,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,9,3,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,9,4,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,9,5,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,9,6,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,9,0,252,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,9,1,16,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,9,2,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,9,3,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,9,4,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,9,5,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,9,6,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,9,0,22,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,9,1,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,9,2,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,9,3,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,9,4,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,9,5,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,9,6,0,0
4/29/2019, 05/12/2019 , BATCH ,9,0,0,0
4/29/2019, 05/12/2019 , BATCH ,9,1,0,0
4/29/2019, 05/12/2019 , BATCH ,9,2,0,0
4/29/2019, 05/12/2019 , BATCH ,9,3,0,0
4/29/2019, 05/12/2019 , BATCH ,9,4,0,0
4/29/2019, 05/12/2019 , BATCH ,9,5,0,0
4/29/2019, 05/12/2019 , BATCH ,9,6,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,9,0,16,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,9,1,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,9,2,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,9,3,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,9,4,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,9,5,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,9,6,0,0
4/29/2019, 05/12/2019 , QC ,9,0,88,0
4/29/2019, 05/12/2019 , QC ,9,1,0,0
4/29/2019, 05/12/2019 , QC ,9,2,0,0
4/29/2019, 05/12/2019 , QC ,9,3,0,0
4/29/2019, 05/12/2019 , QC ,9,4,0,0
4/29/2019, 05/12/2019 , QC ,9,5,0,0
4/29/2019, 05/12/2019 , QC ,9,6,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,9,0,19,0
4/29/2019, 05/12/2019 , ENROLLMENT ,9,1,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,9,2,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,9,3,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,9,4,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,9,5,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,9,6,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,9,0,48,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,9,1,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,9,2,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,9,3,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,9,4,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,9,5,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,9,6,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,10,0,242,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,10,1,144,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,10,2,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,10,3,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,10,4,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,10,5,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,10,6,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,10,0,26,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,10,1,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,10,2,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,10,3,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,10,4,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,10,5,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,10,6,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,10,0,6,0
4/29/2019, 05/12/2019 , DE_APPEAL ,10,1,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,10,2,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,10,3,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,10,4,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,10,5,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,10,6,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,10,0,243,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,10,1,57,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,10,2,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,10,3,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,10,4,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,10,5,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,10,6,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,10,0,17,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,10,1,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,10,2,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,10,3,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,10,4,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,10,5,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,10,6,0,0
4/29/2019, 05/12/2019 , BATCH ,10,0,0,0
4/29/2019, 05/12/2019 , BATCH ,10,1,0,0
4/29/2019, 05/12/2019 , BATCH ,10,2,0,0
4/29/2019, 05/12/2019 , BATCH ,10,3,0,0
4/29/2019, 05/12/2019 , BATCH ,10,4,0,0
4/29/2019, 05/12/2019 , BATCH ,10,5,0,0
4/29/2019, 05/12/2019 , BATCH ,10,6,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,10,0,9,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,10,1,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,10,2,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,10,3,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,10,4,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,10,5,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,10,6,0,0
4/29/2019, 05/12/2019 , QC ,10,0,59,0
4/29/2019, 05/12/2019 , QC ,10,1,0,0
4/29/2019, 05/12/2019 , QC ,10,2,0,0
4/29/2019, 05/12/2019 , QC ,10,3,0,0
4/29/2019, 05/12/2019 , QC ,10,4,0,0
4/29/2019, 05/12/2019 , QC ,10,5,0,0
4/29/2019, 05/12/2019 , QC ,10,6,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,10,0,14,0
4/29/2019, 05/12/2019 , ENROLLMENT ,10,1,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,10,2,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,10,3,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,10,4,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,10,5,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,10,6,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,10,0,47,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,10,1,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,10,2,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,10,3,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,10,4,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,10,5,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,10,6,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,11,0,225,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,11,1,159,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,11,2,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,11,3,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,11,4,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,11,5,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,11,6,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,11,0,21,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,11,1,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,11,2,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,11,3,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,11,4,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,11,5,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,11,6,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,11,0,8,0
4/29/2019, 05/12/2019 , DE_APPEAL ,11,1,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,11,2,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,11,3,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,11,4,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,11,5,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,11,6,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,11,0,227,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,11,1,62,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,11,2,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,11,3,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,11,4,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,11,5,0,0
4/29/2019, 05/12/2019 , ELIG_NEW_APP ,11,6,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,11,0,24,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,11,1,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,11,2,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,11,3,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,11,4,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,11,5,0,0
4/29/2019, 05/12/2019 , ELIG_RENEWAL ,11,6,0,0
4/29/2019, 05/12/2019 , BATCH ,11,0,0,0
4/29/2019, 05/12/2019 , BATCH ,11,1,0,0
4/29/2019, 05/12/2019 , BATCH ,11,2,0,0
4/29/2019, 05/12/2019 , BATCH ,11,3,0,0
4/29/2019, 05/12/2019 , BATCH ,11,4,0,0
4/29/2019, 05/12/2019 , BATCH ,11,5,0,0
4/29/2019, 05/12/2019 , BATCH ,11,6,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,11,0,1,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,11,1,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,11,2,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,11,3,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,11,4,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,11,5,0,0
4/29/2019, 05/12/2019 , OTHER_INCOMING_DOCS ,11,6,0,0
4/29/2019, 05/12/2019 , QC ,11,0,73,0
4/29/2019, 05/12/2019 , QC ,11,1,0,0
4/29/2019, 05/12/2019 , QC ,11,2,0,0
4/29/2019, 05/12/2019 , QC ,11,3,0,0
4/29/2019, 05/12/2019 , QC ,11,4,0,0
4/29/2019, 05/12/2019 , QC ,11,5,0,0
4/29/2019, 05/12/2019 , QC ,11,6,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,11,0,20,0
4/29/2019, 05/12/2019 , ENROLLMENT ,11,1,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,11,2,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,11,3,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,11,4,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,11,5,0,0
4/29/2019, 05/12/2019 , ENROLLMENT ,11,6,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,11,0,51,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,11,1,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,11,2,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,11,3,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,11,4,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,11,5,0,0
4/29/2019, 05/12/2019 , LINK_CLASSIFY ,11,6,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,12,0,198,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,12,1,168,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,12,2,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,12,3,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,12,4,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,12,5,0,0
4/29/2019, 05/12/2019 , DE_NEW_APP ,12,6,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,12,0,14,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,12,1,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,12,2,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,12,3,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,12,4,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,12,5,0,0
4/29/2019, 05/12/2019 , DE_APP_RENEWAL ,12,6,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,12,0,8,0
4/29/2019, 05/12/2019 , DE_APPEAL ,12,1,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,12,2,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,12,3,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,12,4,0,0
4/29/2019, 05/12/2019 , DE_APPEAL ,12,5,0,0
